order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at,delivery_time_days,late_delivery_days,late_flag,status_priority
1112,798,4,2017-09-05,2017-09-08,2017-09-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1113,388,4,2017-09-06,2017-09-08,2017-09-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1114,1036,4,2017-09-06,2017-09-08,2017-09-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1115,1100,4,2017-09-07,2017-09-09,2017-09-09,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1116,52,4,2017-09-08,2017-09-10,2017-09-10,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1117,334,4,2017-09-08,2017-09-10,2017-09-10,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1118,1023,4,2017-09-08,2017-09-11,2017-09-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1119,749,4,2017-09-10,2017-09-12,2017-09-13,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1120,1269,4,2017-09-10,2017-09-12,2017-09-13,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1122,1132,4,2017-09-12,2017-09-14,2017-09-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1123,598,4,2017-09-13,2017-09-14,2017-09-14,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1124,275,4,2017-09-13,2017-09-14,2017-09-16,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1127,494,4,2017-09-15,2017-09-16,2017-09-16,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1128,936,4,2017-09-15,2017-09-17,2017-09-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1129,663,4,2017-09-17,2017-09-18,2017-09-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1130,69,4,2017-09-18,2017-09-20,2017-09-20,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1131,1178,4,2017-09-18,2017-09-20,2017-09-19,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1132,351,4,2017-09-19,2017-09-20,2017-09-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1133,517,4,2017-09-19,2017-09-21,2017-09-21,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1134,978,4,2017-09-19,2017-09-22,2017-09-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1135,1347,4,2017-09-19,2017-09-21,2017-09-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1136,1050,4,2017-09-20,2017-09-21,2017-09-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1137,810,4,2017-09-20,2017-09-23,2017-09-23,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1138,254,4,2017-09-21,2017-09-23,2017-09-22,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1140,1063,4,2017-09-21,2017-09-22,2017-09-22,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1141,1076,4,2017-09-22,2017-09-23,2017-09-24,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1143,1087,4,2017-09-24,2017-09-26,2017-09-27,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1144,1414,4,2017-09-24,2017-09-27,2017-09-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1145,617,4,2017-09-25,2017-09-27,2017-09-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1146,757,4,2017-09-25,2017-09-26,2017-09-28,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1147,1344,4,2017-09-25,2017-09-26,2017-09-27,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1148,1379,4,2017-09-25,2017-09-26,2017-09-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1149,787,4,2017-09-27,2017-09-30,2017-09-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1150,1183,4,2017-09-28,2017-10-01,2017-09-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1151,708,4,2017-09-29,2017-09-30,2017-09-30,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1152,1244,4,2017-09-29,2017-10-02,2017-10-01,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1154,789,4,2017-09-30,2017-10-03,2017-10-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1158,889,4,2017-10-01,2017-10-03,2017-10-02,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1159,1221,4,2017-10-01,2017-10-02,2017-10-03,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1160,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1162,888,4,2017-10-01,2017-10-03,2017-10-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1163,934,4,2017-10-01,2017-10-02,2017-10-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1165,652,4,2017-10-02,2017-10-03,2017-10-05,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1166,286,4,2017-10-03,2017-10-04,2017-10-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1167,900,4,2017-10-04,2017-10-07,2017-10-06,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1168,1031,4,2017-10-04,2017-10-05,2017-10-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1169,1421,4,2017-10-04,2017-10-06,2017-10-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1170,534,4,2017-10-05,2017-10-07,2017-10-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1171,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1172,1339,4,2017-10-07,2017-10-10,2017-10-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1173,548,4,2017-10-08,2017-10-10,2017-10-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1175,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1176,1111,4,2017-10-10,2017-10-13,2017-10-11,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1180,1065,4,2017-10-13,2017-10-16,2017-10-16,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1184,369,4,2017-10-14,2017-10-15,2017-10-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1187,486,4,2017-10-15,2017-10-18,2017-10-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1188,647,4,2017-10-15,2017-10-18,2017-10-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1189,1090,4,2017-10-15,2017-10-17,2017-10-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1190,34,4,2017-10-16,2017-10-19,2017-10-17,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1191,186,4,2017-10-17,2017-10-18,2017-10-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1192,1114,4,2017-10-17,2017-10-19,2017-10-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1194,192,4,2017-10-19,2017-10-22,2017-10-22,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1195,229,4,2017-10-19,2017-10-21,2017-10-21,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1196,508,4,2017-10-19,2017-10-21,2017-10-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1198,1289,4,2017-10-22,2017-10-24,2017-10-24,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1199,318,4,2017-10-23,2017-10-24,2017-10-26,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1200,48,4,2017-10-23,2017-10-25,2017-10-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1202,593,4,2017-10-24,2017-10-25,2017-10-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1203,1191,4,2017-10-25,2017-10-27,2017-10-26,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1204,1277,4,2017-10-25,2017-10-28,2017-10-28,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1205,1091,4,2017-10-26,2017-10-28,2017-10-28,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1206,222,4,2017-10-26,2017-10-29,2017-10-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1207,1002,4,2017-10-26,2017-10-28,2017-10-27,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1208,1226,4,2017-10-26,2017-10-28,2017-10-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1209,1342,4,2017-10-26,2017-10-27,2017-10-29,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1210,730,4,2017-10-26,2017-10-27,2017-10-29,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1211,19,4,2017-10-27,2017-10-28,2017-10-29,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1212,213,4,2017-10-27,2017-10-30,2017-10-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1213,669,4,2017-10-27,2017-10-29,2017-10-29,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1215,807,4,2017-10-28,2017-10-31,2017-10-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1217,1155,4,2017-10-28,2017-10-31,2017-10-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1218,1017,4,2017-10-30,2017-11-01,2017-10-31,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1219,840,4,2017-10-30,2017-11-02,2017-11-02,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1220,803,4,2017-10-31,2017-11-03,2017-11-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1221,1290,4,2017-10-31,2017-11-02,2017-11-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1222,482,4,2017-11-01,2017-11-04,2017-11-03,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1223,1207,4,2017-11-02,2017-11-03,2017-11-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1225,768,4,2017-11-04,2017-11-05,2017-11-07,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1226,226,4,2017-11-04,2017-11-07,2017-11-06,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1227,702,4,2017-11-04,2017-11-07,2017-11-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1228,1041,4,2017-11-04,2017-11-06,2017-11-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1229,89,4,2017-11-05,2017-11-08,2017-11-06,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1230,1107,4,2017-11-05,2017-11-06,2017-11-07,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1231,1180,4,2017-11-05,2017-11-07,2017-11-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1233,462,4,2017-11-06,2017-11-07,2017-11-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1235,210,4,2017-11-07,2017-11-08,2017-11-09,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1236,243,4,2017-11-08,2017-11-11,2017-11-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1237,571,4,2017-11-09,2017-11-12,2017-11-11,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1238,998,4,2017-11-09,2017-11-10,2017-11-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1240,903,4,2017-11-10,2017-11-11,2017-11-11,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1241,1170,4,2017-11-10,2017-11-12,2017-11-11,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1242,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1243,346,4,2017-11-11,2017-11-13,2017-11-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1244,333,4,2017-11-12,2017-11-14,2017-11-13,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1246,1329,4,2017-11-13,2017-11-16,2017-11-16,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1247,426,4,2017-11-16,2017-11-18,2017-11-17,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1248,1367,4,2017-11-16,2017-11-17,2017-11-18,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1249,545,4,2017-11-17,2017-11-18,2017-11-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1250,1188,4,2017-11-17,2017-11-19,2017-11-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1251,289,4,2017-11-17,2017-11-19,2017-11-19,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1252,110,4,2017-11-18,2017-11-20,2017-11-21,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1253,44,4,2017-11-18,2017-11-21,2017-11-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1254,1098,4,2017-11-18,2017-11-19,2017-11-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1255,375,4,2017-11-19,2017-11-20,2017-11-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1256,458,4,2017-11-19,2017-11-20,2017-11-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1257,1136,4,2017-11-19,2017-11-22,2017-11-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1258,1099,4,2017-11-20,2017-11-21,2017-11-22,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1260,1117,4,2017-11-22,2017-11-23,2017-11-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
1261,435,4,2017-11-23,2017-11-25,2017-11-24,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1262,509,4,2017-11-23,2017-11-26,2017-11-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1264,113,4,2017-11-24,2017-11-27,2017-11-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1265,950,4,2017-11-24,2017-11-27,2017-11-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1266,387,4,2017-11-25,2017-11-28,2017-11-27,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1268,774,4,2017-11-26,2017-11-28,2017-11-29,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1269,1236,4,2017-11-26,2017-11-29,2017-11-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1270,1388,4,2017-11-26,2017-11-29,2017-11-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1272,935,4,2017-11-27,2017-11-29,2017-11-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
1273,1268,4,2017-11-27,2017-11-29,2017-11-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1274,1364,4,2017-11-28,2017-11-29,2017-12-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1275,165,4,2017-11-29,2017-12-01,2017-11-30,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
1278,980,4,2017-12-01,2017-12-02,2017-12-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
1279,1014,4,2017-12-01,2017-12-04,2017-12-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1280,123,4,2017-12-01,2017-12-03,2017-12-03,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1281,1060,4,2017-12-02,2017-12-05,2017-12-05,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
1282,320,4,2017-12-03,2017-12-05,2017-12-05,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
1283,85,4,2017-12-04,2017-12-07,2017-12-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
