order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,1714563448,MYSQL,2025-12-17T21:39:38.974270
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,1714563448,MYSQL,2025-12-17T21:39:38.974270
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,1714563448,MYSQL,2025-12-17T21:39:38.974270
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,1714563448,MYSQL,2025-12-17T21:39:38.974270
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,1714563448,MYSQL,2025-12-17T21:39:38.974270
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,1714563448,MYSQL,2025-12-17T21:39:38.974270
